id,name,release date,director,duration,genre
tt0417056,Pledge This!,2006 (Australia),"William Heins,Strathford Hamilton",91 min,Comedy
tt0120863,The Thin Red Line,15 January 1999 (USA),Terrence Malick,170 min,"Drama,War"
tt0124315,The Cider House Rules,7 January 2000 (USA),Lasse Hallström,126 min,"Drama,Romance"
tt0127536,Elizabeth,19 February 1999 (USA),Shekhar Kapur,124 min,"Biography,Drama,History"
tt0070895,Walking Tall,22 February 1973 (USA),Phil Karlson,125 min,"Action,Crime,Drama"
tt2937726,Taste Buddies,19 March 2013 (USA),Scott Dow,,"Short,Comedy"
tt1645830,Paranormal Calamity,12 March 2010 (USA),John Wesley Norton,90 min,Comedy
tt3499458,The Walking Deceased,20 March 2015 (USA),Scott Dow,88 min,Comedy
tt0066728,The Million Dollar Duck,30 June 1971 (USA),Vincent McEveety,89 min,"Comedy,Family"
tt3717324,Zombieworld,24 February 2015 (USA),"Jesse Baget,Adrián Cardona",100 min,"Comedy,Horror"
tt1860300,Paranormal Parody,,C.J. Goodman,,"Comedy,Fantasy"
tt1732514,A Schizophrenic Love Story,20 May 2014 (USA),"Dylan Thomas Ellis,Glenn D. Levy",98 min,Comedy
tt1757831,Paranormal Whacktivity,15 October 2013 (USA),Roger Roth,89 min,"Comedy,Horror"
tt0119217,Good Will Hunting,9 January 1998 (USA),Gus Van Sant,126 min,Drama
tt0079417,Kramer vs. Kramer,19 December 1979 (USA),Robert Benton,105 min,Drama
tt0067116,The French Connection,9 October 1971 (USA),William Friedkin,104 min,"Action,Crime,Drama"
tt0111686,New Nightmare,14 October 1994 (USA),Wes Craven,112 min,"Fantasy,Horror,Mystery"
tt1337117,"Nightmares in Red, White and Blue: The Evolution of the American Horror Film",6 August 2009 (USA),Andrew Monument,96 min,"Documentary,Horror"
tt1536421,I Am Nancy,29 April 2011 (USA),Arlene Marechal,71 min,"Documentary,Horror"
tt0087800,A Nightmare on Elm Street,16 November 1984 (USA),Wes Craven,91 min,Horror
tt0095742,A Nightmare on Elm Street 4: The Dream Master,19 August 1988 (USA),Renny Harlin,93 min,"Horror,Thriller"
tt0093629,A Nightmare on Elm Street 3: Dream Warriors,27 February 1987 (USA),Chuck Russell,96 min,"Horror,Thriller"
tt2582496,Me and Earl and the Dying Girl,12 June 2015 (USA),Alfonso Gomez-Rejon,105 min,"Comedy,Drama"
tt0043265,The African Queen,20 February 1952 (USA),John Huston,105 min,"Adventure,Romance,War"
tt0075200,The Shaggy D.A.,17 December 1976 (USA),Robert Stevenson,91 min,"Comedy,Family,Fantasy"
tt0049730,The Searchers,13 March 1956 (USA),John Ford,119 min,"Adventure,Drama,Western"
tt0068897,The Magnificent Seven Ride!,1 August 1972 (USA),George McCowan,100 min,Western
tt0065214,The Wild Bunch,18 June 1969 (USA),Sam Peckinpah,145 min,"Action,Adventure,Western"
tt0060897,Return of the Seven,19 October 1966 (USA),Burt Kennedy,95 min,Western
tt0064395,Guns of the Magnificent Seven,29 April 1969 (Japan),Paul Wendkos,105 min,Western
tt0062765,Bullitt,17 October 1968 (USA),Peter Yates,114 min,"Action,Crime,Mystery"
tt0103850,Bob Roberts,4 September 1992 (USA),Tim Robbins,102 min,Comedy
tt0061722,The Graduate,22 December 1967 (USA),Mike Nichols,106 min,"Comedy,Drama,Romance"
tt0088000,Revenge of the Nerds,10 August 1984 (USA),Jeff Kanew,90 min,Comedy
tt0116827,Last Dance,3 May 1996 (USA),Bruce Beresford,103 min,"Drama,Thriller"
tt0090886,Crimes of the Heart,23 January 1987 (USA),Bruce Beresford,105 min,"Comedy,Drama"
tt0086423,Tender Mercies,10 June 1983 (Australia),Bruce Beresford,92 min,"Drama,Music"
tt0203009,Moulin Rouge!,1 June 2001 (USA),Baz Luhrmann,127 min,"Drama,Musical,Romance"
tt0020629,All Quiet on the Western Front,24 August 1930 (USA),Lewis Milestone,136 min,"Drama,War"
tt0061735,Guess Who's Coming to Dinner,12 December 1967 (USA),Stanley Kramer,108 min,"Comedy,Drama"
tt0041716,On the Town,30 December 1949 (USA),"Stanley Donen,Gene Kelly",98 min,"Comedy,Musical,Romance"
tt0019729,The Broadway Melody,6 June 1929 (USA),Harry Beaumont,100 min,"Musical,Romance"
tt0027698,The Great Ziegfeld,8 April 1936 (USA),Robert Z. Leonard,176 min,"Biography,Drama,Musical"
tt0119822,As Good as It Gets,25 December 1997 (USA),James L. Brooks,139 min,"Comedy,Drama,Romance"
tt0053271,The Shaggy Dog,19 March 1959 (USA),Charles Barton,104 min,"Family,Comedy,Fantasy"
tt0795421,Mamma Mia!,18 July 2008 (USA),Phyllida Lloyd,108 min,"Comedy,Musical,Romance"
tt0241760,The New Guy,10 May 2002 (USA),Ed Decter,88 min,Comedy
tt0028203,Romeo and Juliet,3 September 1936 (USA),George Cukor,125 min,"Drama,Romance"
tt0062737,Blackbeard's Ghost,8 February 1968 (USA),Robert Stevenson,106 min,"Comedy,Family,Fantasy"
tt0308383,The Human Stain,31 October 2003 (USA),Robert Benton,106 min,"Drama,Romance,Thriller"
tt0061418,Bonnie and Clyde,13 August 1967 (USA),Arthur Penn,111 min,"Biography,Crime,Drama"
tt0074119,All the President's Men,9 April 1976 (USA),Alan J. Pakula,138 min,"Biography,Drama,History"
tt0064276,Easy Rider,26 June 1969 (Sweden),Dennis Hopper,95 min,Drama
tt0061135,The Ugly Dachshund,16 February 1966 (USA),Norman Tokar,93 min,"Comedy,Family"
tt0069291,Snowball Express,12 February 1973 (UK),Norman Tokar,93 min,"Comedy,Family"
tt0076666,Saturday Night Fever,16 December 1977 (USA),John Badham,118 min,"Drama,Music,Romance"
tt0057518,Son of Flubber,16 January 1963 (USA),Robert Stevenson,100 min,"Comedy,Sci-Fi,Family"
tt0078790,The Apple Dumpling Gang Rides Again,27 June 1979 (USA),Vincent McEveety,88 min,"Family,Comedy,Western"
tt0072653,The Apple Dumpling Gang,1 July 1975 (USA),Norman Tokar,100 min,"Family,Comedy,Western"
tt4086032,Frankenstein,30 October 2015 (Turkey),Bernard Rose,89 min,"Horror,Thriller"
tt0050798,Old Yeller,25 December 1957 (USA),Robert Stevenson,83 min,"Family,Drama,Adventure"
tt0119664,Metro,17 January 1997 (USA),Thomas Carter,117 min,"Action,Comedy,Crime"
tt0123964,Life,16 April 1999 (USA),Ted Demme,108 min,"Comedy,Crime,Drama"
tt0031448,The Hound of the Baskervilles,31 March 1939 (USA),Sidney Lanfield,80 min,"Mystery,Thriller"
tt0105417,Sister Act,29 May 1992 (USA),Emile Ardolino,100 min,"Comedy,Music,Musical"
tt0085549,Flashdance,15 April 1983 (USA),Adrian Lyne,95 min,"Drama,Romance,Music"
tt0108147,Sister Act 2: Back in the Habit,10 December 1993 (USA),Bill Duke,107 min,"Comedy,Music"
tt0087277,Footloose,17 February 1984 (USA),Herbert Ross,107 min,"Drama,Music,Romance"
tt0120461,Volcano,25 April 1997 (USA),Mick Jackson,104 min,"Action,Drama,Sci-Fi"
tt0118928,Dante's Peak,7 February 1997 (USA),Roger Donaldson,108 min,"Action,Adventure,Thriller"
tt0117998,Twister,10 May 1996 (USA),Jan de Bont,113 min,"Action,Adventure,Drama"
tt0298814,The Core,28 March 2003 (USA),Jon Amiel,135 min,"Action,Adventure,Sci-Fi"
tt0409182,Poseidon,12 May 2006 (USA),Wolfgang Petersen,98 min,"Action,Adventure,Drama"
tt0177971,The Perfect Storm,30 June 2000 (USA),Wolfgang Petersen,130 min,"Action,Adventure,Drama"
tt0091129,The Golden Child,12 December 1986 (USA),Michael Ritchie,94 min,"Action,Adventure,Comedy"
tt0144528,Nutty Professor II: The Klumps,28 July 2000 (USA),Peter Segal,106 min,"Comedy,Fantasy,Romance"
tt0099044,Another 48 Hrs.,8 June 1990 (USA),Walter Hill,93 min,"Action,Comedy,Crime"
tt0104114,The Distinguished Gentleman,4 December 1992 (USA),Jonathan Lynn,112 min,"Comedy,Crime"
tt2071628,The Resistance,10 November 2011 (USA),Peng Zhang Li,89 min,War
tt0131325,Bowfinger,13 August 1999 (USA),Frank Oz,97 min,Comedy
tt0117218,The Nutty Professor,28 June 1996 (USA),Tom Shadyac,95 min,"Comedy,Romance,Sci-Fi"
tt0103859,Boomerang,1 July 1992 (USA),Reginald Hudlin,117 min,"Comedy,Drama,Romance"
tt0180052,The Adventures of Pluto Nash,16 August 2002 (USA),Ron Underwood,95 min,"Comedy,Action,Sci-Fi"
tt0297181,I Spy,1 November 2002 (USA),Betty Thomas,97 min,"Action,Adventure,Comedy"
tt0089410,"Kerouac, the Movie",6 September 1985 (USA),John Antonelli,78 min,"Documentary,Biography,Drama"
tt0107120,Hocus Pocus,16 July 1993 (USA),Kenny Ortega,96 min,"Comedy,Family,Fantasy"
tt1441395,Under the Skin,14 March 2014 (UK),Jonathan Glazer,108 min,"Drama,Sci-Fi,Thriller"
tt1640714,The Christmas Bunny,28 November 2010 (USA),Tom Seidman,98 min,"Drama,Family"
tt0343172,What Alice Found,26 January 2003 (USA),A. Dean Bell,96 min,"Crime,Drama"
tt0290864,Smoking Herb,January 2002 (USA),Richard Keith,,Comedy
tt0403946,Cloud 9,3 January 2006 (USA),Harry Basil,93 min,"Comedy,Sport"
tt0476958,Amusement,9 October 2008 (Thailand),John Simpson,85 min,"Horror,Thriller"
tt1325723,Choose,23 March 2011 (Brazil),Marcus Graves,83 min,"Crime,Drama,Horror"
tt0284907,Biohazardous,11 May 2001 (USA),Michael J. Hein,95 min,"Sci-Fi,Horror,Mystery"
tt0499608,Tranced,2010 (USA),David M. Evans,,"Drama,Fantasy,Romance"
tt0760188,When Nietzsche Wept,2 August 2007 (Israel),Pinchas Perry,105 min,Drama
tt0299863,Fabled,17 August 2002 (USA),Ari Kirschenbaum,84 min,"Drama,Mystery,Thriller"
tt0436460,Kiss Me Again,28 April 2006 (USA),William Tyler Smith,103 min,"Romance,Drama"
tt2910814,The Signal,10 July 2014 (Germany),William Eubank,97 min,"Sci-Fi,Thriller"
tt2409818,Open Windows,2 October 2014 (USA),Nacho Vigalondo,100 min,"Action,Crime,Thriller"
tt1079360,The Girl from the Naked Eye,15 June 2012 (USA),David Ren,84 min,"Action,Crime,Mystery"
tt2044801,Kite,28 August 2014 (USA),Ralph Ziman,90 min,"Action,Crime,Drama"
tt3003470,Christmas for a Dollar,15 December 2013 (USA),John Lyde,101 min,"Drama,Family"
tt1772264,Stonehearst Asylum,24 October 2014 (USA),Brad Anderson,112 min,"Horror,Thriller"
tt2793490,Starry Eyes,14 November 2014 (USA),"Kevin Kolsch,Dennis Widmyer",98 min,"Fantasy,Horror"
tt3177316,Honeymoon,12 September 2014 (USA),Leigh Janiak,87 min,"Horror,Romance,Thriller"
tt2960930,Extraterrestrial,17 October 2014 (USA),Colin Minihan,101 min,"Horror,Sci-Fi"
tt3302654,Jane Wants a Boyfriend,11 November 2015 (USA),William Sullivan,101 min,"Comedy,Drama,Romance"
tt1971325,Automata,17 October 2014 (Bulgaria),Gabe Ibáñez,109 min,"Action,Sci-Fi,Thriller"
tt1528071,Horns,3 October 2014 (USA),Alexandre Aja,120 min,"Drama,Fantasy,Thriller"
tt0259711,Vanilla Sky,14 December 2001 (USA),Cameron Crowe,136 min,"Fantasy,Mystery,Romance"
tt0790724,Jack Reacher,21 December 2012 (USA),Christopher McQuarrie,130 min,"Action,Crime,Mystery"
tt1013743,Knight and Day,23 June 2010 (USA),James Mangold,109 min,"Action,Comedy,Romance"
tt0212720,A.I. Artificial Intelligence,29 June 2001 (USA),Steven Spielberg,146 min,"Adventure,Drama,Sci-Fi"
tt0473705,State of Play,17 April 2009 (USA),Kevin Macdonald,127 min,"Crime,Drama,Mystery"
tt0264472,Changing Lanes,12 April 2002 (USA),Roger Michell,98 min,"Drama,Thriller"
tt0115759,Broken Arrow,9 February 1996 (USA),John Woo,108 min,"Action,Adventure,Comedy"
tt0184858,Reindeer Games,25 February 2000 (USA),John Frankenheimer,104 min,"Action,Crime,Drama"
tt0106912,Fire in the Sky,12 March 1993 (USA),Robert Lieberman,109 min,"Biography,Drama,Mystery"
tt0122961,Arrival II,6 November 1998 (USA),Kevin Tenney,101 min,"Action,Adventure,Sci-Fi"
tt0111400,Terminal Velocity,23 September 1994 (USA),Deran Sarafian,102 min,"Action,Comedy,Mystery"
tt0183523,Mission to Mars,10 March 2000 (USA),Brian De Palma,114 min,"Adventure,Drama,Sci-Fi"
tt2738816,The Arrival,7 February 2013 (USA),"Nick Pettit,Michael Poley",,"Short,Adventure"
tt0109402,The Chase,4 March 1994 (USA),Adam Rifkin,94 min,"Action,Adventure,Comedy"
tt0199753,Red Planet,10 November 2000 (USA),Antony Hoffman,106 min,"Action,Sci-Fi,Thriller"
tt0120184,Sphere,13 February 1998 (USA),Barry Levinson,134 min,"Drama,Mystery,Sci-Fi"
tt0369436,Four Christmases,26 November 2008 (USA),Seth Gordon,88 min,"Comedy,Drama,Romance"
tt1876373,Lost and Found in Armenia,7 June 2013 (USA),Gor Kirakosian,100 min,Comedy
tt0452594,The Break-Up,2 June 2006 (USA),Peyton Reed,106 min,"Comedy,Drama,Romance"
tt0095438,Keys to Freedom,,Steve Feke,97 min,Drama
tt1663673,16-Love,20 January 2012 (USA),Adam Lipsius,88 min,"Comedy,Family,Romance"
tt0475355,Pride,23 March 2007 (USA),Sunu Gonera,104 min,"Drama,Family,Sport"
tt1090674,Opposite Day,October 2009 (USA),R. Michael Givens,88 min,"Comedy,Family"
tt0119270,Heaven Before I Die,13 January 2004 (Finland),Izidore K. Musallam,95 min,Comedy
tt2170242,Yellow Day,25 December 2015 (USA),Carl Lauten,98 min,"Drama,Family,Fantasy"
tt0074455,Eaten Alive,13 May 1977 (USA),Tobe Hooper,91 min,Horror
tt1663187,The Chaperone,24 March 2011 (Kuwait),Stephen Herek,103 min,"Action,Comedy,Family"
tt0075989,Empire of the Ants,July 1977 (USA),Bert I. Gordon,89 min,"Sci-Fi,Horror"
tt0074593,Grizzly,21 May 1976 (USA),William Girdler,91 min,Horror
tt0808399,"New York, I Love You",16 October 2009 (USA),"Fatih Akin,Yvan Attal",103 min,"Comedy,Drama,Romance"
tt0088044,Savage Streets,5 October 1984 (USA),Danny Steinmann,93 min,"Action,Crime"
tt0075913,Day of the Animals,13 May 1977 (USA),William Girdler,97 min,"Horror,Sci-Fi,Thriller"
tt0082332,Enter the Ninja,2 October 1981 (USA),Menahem Golan,99 min,"Action,Drama"
tt0080904,Humanoids from the Deep,May 1980 (USA),"Barbara Peeters,Jimmy T. Murakami",80 min,"Horror,Sci-Fi"
tt0884726,Legends of Oz: Dorothy's Return,9 May 2014 (USA),"Will Finn,Daniel St. Pierre",88 min,"Animation,Family,Musical"
tt0076416,The Mouse and His Child,18 November 1977 (USA),"Charles Swenson,Fred Wolf",83 min,"Family,Animation"
tt0492714,Our Brand Is Crisis,12 March 2005 (USA),Rachel Boynton,85 min,Documentary
tt3497328,A Tiger's Tail,13 May 2014 (USA),Michael J. Sarna,82 min,Family
tt3714720,The Hollars,2015 (USA),John Krasinski,105 min,"Comedy,Drama,Family"
tt2042449,Anything Is Possible,24 September 2013 (USA),Demetrius Navarro,93 min,Family
tt0912580,The Devil Came on Horseback,11 April 2008 (UK),"Ricki Stern,Anne Sundberg",85 min,Documentary
tt2123342,Underdogs,6 April 2013 (USA),Doug Dearth,102 min,"Drama,Family,Sport"
tt0053272,Shake Hands with the Devil,24 June 1959 (USA),Michael Anderson,111 min,"Action,Drama,History"
tt4574364,Imaginapped,2 May 2015 (USA),Stian Hafstad,,"Short,Adventure,Comedy"
tt3256812,A Belle for Christmas,4 November 2014 (USA),Jason Dallas,91 min,Family
tt1572154,Kinyarwanda,24 January 2011 (USA),Alrick Brown,100 min,"Drama,Romance"
tt0301555,God Grew Tired of Us,12 January 2007 (USA),"Christopher Dillon Quinn,Tommy Walker",89 min,Documentary
tt0307197,Murder on a Sunday Morning,26 February 2003 (France),Jean-Xavier de Lestrade,111 min,"Crime,Documentary"
tt0395169,Hotel Rwanda,4 February 2005 (USA),Terry George,121 min,"Drama,History,War"
tt0056825,America America,17 June 1964 (France),Elia Kazan,174 min,Drama
tt0381971,Curious George,10 February 2006 (USA),Matthew O'Callaghan,86 min,"Animation,Adventure,Comedy"
tt1350484,Curious George 2: Follow That Monkey!,10 July 2009 (Denmark),Norton Virgien,80 min,"Animation,Family"
tt0100260,Nightbreed,16 February 1990 (USA),Clive Barker,102 min,"Fantasy,Horror,Mystery"
tt0099701,The Rift,26 July 1990 (West Germany),Juan Piquer Simón,82 min,"Action,Adventure,Horror"
tt0084735,A Stranger Is Watching,9 September 1982 (Netherlands),Sean S. Cunningham,92 min,"Crime,Horror,Thriller"
tt0077668,Here Come the Tigers,14 April 1979 (Japan),Sean S. Cunningham,87 min,"Comedy,Sport"
tt0097306,The Evil Below,1 July 1989 (USA),"Jean-Claude Dubois,Wayne Crawford",92 min,"Adventure,Horror,Mystery"
tt0097781,Lords of the Deep,2 June 1989 (USA),Mary Ann Fisher,77 min,"Sci-Fi,Thriller"
tt0287149,XCU: Extreme Close Up,28 May 2001 (USA),Sean S. Cunningham,,Thriller
tt0268126,Adaptation.,14 February 2003 (USA),Spike Jonze,114 min,"Comedy,Drama"
tt0118615,Anaconda,11 April 1997 (USA),Luis Llosa,89 min,"Action,Adventure,Horror"
tt0149261,Deep Blue Sea,28 July 1999 (USA),Renny Harlin,105 min,"Action,Sci-Fi,Thriller"
tt0100814,Tremors,19 January 1990 (USA),Ron Underwood,96 min,"Comedy,Horror,Sci-Fi"
tt0271367,Eight Legged Freaks,17 July 2002 (USA),Ellory Elkayem,99 min,"Action,Comedy,Horror"
tt0366174,Anacondas: The Hunt for the Blood Orchid,27 August 2004 (USA),Dwight H. Little,97 min,"Adventure,Horror,Thriller"
tt0099052,Arachnophobia,18 July 1990 (USA),Frank Marshall,103 min,"Comedy,Horror,Sci-Fi"
tt0112715,Congo,9 June 1995 (USA),Frank Marshall,109 min,"Action,Adventure,Mystery"
tt0097029,Catch Me If You Can,14 October 1989 (USA),Stephen Sommers,106 min,"Action,Comedy,Drama"
tt0111003,The Puppet Masters,21 October 1994 (USA),Stuart Orme,109 min,"Horror,Sci-Fi,Thriller"
tt0114508,Species,7 July 1995 (USA),Roger Donaldson,108 min,"Horror,Sci-Fi"
tt0387925,Chestnut: Hero of Central Park,12 May 2006 (Canada),Robert Vince,83 min,Family
tt0119891,Phantoms,23 January 1998 (USA),Joe Chappelle,96 min,"Horror,Sci-Fi,Thriller"
tt0309372,Blizzard,24 December 2003 (Bahrain),LeVar Burton,93 min,"Comedy,Family"
tt2431032,Purim: The Lot,1 October 2014 (USA),Moshe Khusid,65 min,"Animation,Drama,Family"
tt1212909,Broken Hill,11 September 2009 (USA),Dagen Merrill,102 min,"Drama,Family,Music"
tt2268016,Magic Mike XXL,1 July 2015 (USA),Gregory Jacobs,115 min,"Comedy,Drama,Music"
tt1628055,Touchback,13 April 2012 (USA),Don Handfield,118 min,"Drama,Family,Fantasy"
tt1641401,Louder Than Words,1 July 2014 (USA),Anthony Fabian,95 min,"Drama,Family"
tt2118624,The Final Girls,9 October 2015 (USA),Todd Strauss-Schulson,88 min,"Comedy,Horror"
tt1378378,The Widow's Might,10 January 2009 (USA),John Robert Moore,101 min,"Adventure,Comedy,Family"
tt1243974,Aloha,29 May 2015 (USA),Cameron Crowe,105 min,"Comedy,Drama,Romance"
tt0351955,Virus,,Rusty Nelson,,Thriller
tt0485956,Outlaw Trail: The Treasure of Butch Cassidy,October 2006 (USA),Ryan Little,90 min,"Adventure,Family,Western"
tt0071675,It's Alive,October 1974 (USA),Larry Cohen,91 min,Horror
tt0453494,Hoot,5 May 2006 (USA),Wil Shriner,91 min,"Adventure,Comedy,Family"
tt0090293,Warning Sign,23 August 1985 (USA),Hal Barwood,99 min,"Drama,Sci-Fi,Thriller"
tt0097557,"I, Madman",7 April 1989 (USA),Tibor Takács,89 min,"Horror,Thriller"
tt0083336,Wolfen,24 July 1981 (USA),Michael Wadleigh,115 min,"Horror,Thriller"
tt2597760,The Outskirts,6 November 2015 (USA),Peter Hutchings,95 min,Comedy
tt0120107,Shadow Conspiracy,31 January 1997 (USA),George P. Cosmatos,103 min,"Action,Thriller"
tt0111438,Timecop,16 September 1994 (USA),Peter Hyams,99 min,"Action,Crime,Sci-Fi"
tt0114576,Sudden Death,22 December 1995 (USA),Peter Hyams,111 min,"Action,Crime,Thriller"
tt2311948,Grantham & Rose,2015 (USA),Kristin Hanggi,90 min,"Comedy,Drama,Family"
tt2007360,Computer Chess,7 November 2013 (Germany),Andrew Bujalski,92 min,Comedy
tt1517252,Sweetgrass,22 April 2011 (UK),"Ilisa Barbash,Lucien Castaing-Taylor",101 min,"Documentary,Adventure,Western"
tt2268732,Museum Hours,6 September 2013 (UK),Jem Cohen,107 min,Drama
tt1502422,Johnny,23 August 2010 (USA),D. David Morin,88 min,"Drama,Family"
tt3103326,Manakamana,12 December 2014 (UK),"Stephanie Spray,Pacho Velez",118 min,Documentary
tt1300155,Alabama Moon,18 March 2011 (USA),Tim McCanlies,99 min,"Drama,Family"
tt0118929,Dark City,27 February 1998 (USA),Alex Proyas,100 min,"Drama,Fantasy,Sci-Fi"
tt0075860,Close Encounters of the Third Kind,25 December 1977 (USA),Steven Spielberg,137 min,"Drama,Sci-Fi"
tt0118884,Contact,11 July 1997 (USA),Robert Zemeckis,150 min,"Drama,Mystery,Sci-Fi"
tt3040412,In the Name of God,1 November 2013 (USA),Kevan Otto,86 min,Family
tt0119177,Gattaca,24 October 1997 (USA),Andrew Niccol,106 min,"Drama,Sci-Fi,Thriller"
tt0119081,Event Horizon,15 August 1997 (USA),Paul W.S. Anderson,96 min,"Horror,Sci-Fi"
tt0448134,Sunshine,27 July 2007 (USA),Danny Boyle,107 min,"Adventure,Sci-Fi,Thriller"
tt0082427,The Funhouse,13 March 1981 (USA),Tobe Hooper,96 min,Horror
tt0092076,The Texas Chainsaw Massacre 2,22 August 1986 (USA),Tobe Hooper,101 min,"Comedy,Horror"
tt0089907,The Return of the Living Dead,16 August 1985 (USA),Dan O'Bannon,91 min,"Comedy,Horror"
tt0091276,Invaders from Mars,6 June 1986 (USA),Tobe Hooper,100 min,"Horror,Sci-Fi"
tt0108350,Night Terrors,27 August 1996 (USA),Tobe Hooper,98 min,Horror
tt0094761,The Blob,5 August 1988 (USA),Chuck Russell,95 min,"Horror,Sci-Fi"
tt0093605,Near Dark,2 October 1987 (USA),Kathryn Bigelow,94 min,"Drama,Horror,Thriller"
tt0087799,Night of the Comet,16 November 1984 (USA),Thom Eberhardt,95 min,"Comedy,Horror,Sci-Fi"
tt0091209,The Hitcher,21 February 1986 (USA),Robert Harmon,97 min,Thriller
tt0106303,Arctic Blue,1993 (Canada),Peter Masterson,95 min,"Action,Thriller"
tt0089153,Flesh+Blood,30 August 1985 (USA),Paul Verhoeven,126 min,"Adventure,Drama"
tt1292655,The River Within,11 September 2009 (USA),Zac Heath,102 min,"Drama,Family"
tt0094293,Wanted: Dead or Alive,16 January 1987 (USA),Gary Sherman,106 min,"Action,Crime,Drama"
tt1629730,Charlotta-TS,7 April 2010 (USA),Lewis Teague,108 min,Comedy
tt0096945,Blind Fury,16 March 1990 (USA),Phillip Noyce,86 min,"Action,Comedy,Crime"
tt0100114,Marked for Death,5 October 1990 (USA),Dwight H. Little,93 min,"Action,Adventure,Crime"
tt0106950,Fortress,3 September 1993 (USA),Stuart Gordon,95 min,"Action,Crime,Sci-Fi"
tt0082817,Nighthawks,4 April 1981 (USA),"Bruce Malmuth,Gary Nelson",99 min,"Action,Crime,Thriller"
tt0094764,The Blood of Heroes,23 February 1990 (USA),David Webb Peoples,90 min,"Action,Sci-Fi,Sport"
tt0113409,In the Mouth of Madness,3 February 1995 (USA),John Carpenter,95 min,Horror
tt0096344,The Unnamable,September 1988 (Italy),Jean-Paul Ouellette,87 min,Horror
tt1498878,The Whisperer in Darkness,19 May 2011 (USA),Sean Branney,103 min,"Mystery,Sci-Fi,Thriller"
tt0478988,The Call of Cthulhu,7 October 2005 (USA),Andrew Leman,47 min,"Fantasy,Horror,Mystery"
tt2608324,Manhattan Romance,2 October 2015 (USA),Tom O'Brien,94 min,"Comedy,Drama,Romance"
tt0161492,The Dentist 2,11 December 1998 (USA),Brian Yuzna,100 min,"Horror,Thriller"
tt0167350,Progeny,30 March 1999 (USA),Brian Yuzna,98 min,"Horror,Sci-Fi,Thriller"
tt2102475,Wolf,11 March 2012 (USA),Ya'Ke Smith,,"Drama,Family"
tt0107953,Return of the Living Dead III,25 February 1994 (Brazil),Brian Yuzna,97 min,"Horror,Romance"
tt0052655,A Bucket of Blood,21 October 1959 (USA),Roger Corman,66 min,"Comedy,Horror"
tt2400441,Susie's Hope,1 May 2014 (USA),Jerry Rees,105 min,"Drama,Family"
tt0100369,The Pit and the Pendulum,27 June 1991 (USA),Stuart Gordon,97 min,Horror
tt0478126,Cthulhu,14 June 2007 (USA),Dan Gildark,100 min,"Drama,Horror,Thriller"
tt0099180,Bride of Re-Animator,8 July 1990 (UK),Brian Yuzna,96 min,"Comedy,Horror,Sci-Fi"
tt0089885,Re-Animator,18 October 1985 (USA),Stuart Gordon,104 min,"Comedy,Horror,Sci-Fi"
tt3532976,The Current,January 2014 (USA),Nikita Zubarev,85 min,"Drama,Family"
tt0083943,Firefox,18 June 1982 (USA),Clint Eastwood,136 min,"Action,Adventure,Sci-Fi"
tt0070672,The Seven-Ups,14 December 1973 (USA),Philip D'Antoni,103 min,"Action,Crime,Drama"
tt0090567,52 Pick-Up,7 November 1986 (USA),John Frankenheimer,110 min,"Crime,Thriller"
tt0089118,F/X,7 February 1986 (USA),Robert Mandel,109 min,"Action,Thriller"
tt2206844,Dearly Departed,1 March 2013 (USA),Darryl Anka,84 min,"Comedy,Family"
tt0094025,Stakeout,5 August 1987 (USA),John Badham,117 min,"Comedy,Thriller"
tt0102004,The Hard Way,8 March 1991 (USA),John Badham,111 min,"Action,Comedy,Crime"
tt0069945,Dark Star,9 February 1979 (West Germany),John Carpenter,83 min,"Comedy,Sci-Fi"
tt0098375,Spontaneous Combustion,23 February 1990 (USA),Tobe Hooper,97 min,"Horror,Sci-Fi,Thriller"
tt0411805,Return of the Living Dead: Necropolis,23 March 2006 (Thailand),Ellory Elkayem,88 min,"Comedy,Horror,Sci-Fi"
tt0059465,"Die, Monster, Die!",27 October 1965 (USA),Daniel Haller,80 min,"Mystery,Horror,Sci-Fi"
tt2726560,The Longest Ride,10 April 2015 (USA),George Tillman Jr.,128 min,"Drama,Romance"
tt3799372,6 Years,18 August 2015 (USA),Hannah Fidell,85 min,"Drama,Romance"
tt0057128,The Haunted Palace,28 August 1963 (USA),Roger Corman,87 min,Horror
tt2788716,Welcome to Me,1 May 2015 (USA),Shira Piven,87 min,"Comedy,Drama"
tt0023194,The Mask of Fu Manchu,5 November 1932 (USA),"Charles Brabin,Charles Vidor",68 min,"Adventure,Horror,Sci-Fi"
tt2245188,Contest,5 October 2013 (USA),Anthony Joseph Giunta,87 min,"Drama,Family"
tt0106223,The Adventures of Huck Finn,2 April 1993 (USA),Stephen Sommers,108 min,"Adventure,Comedy,Drama"
tt0082592,Just Before Dawn,14 October 1981 (USA),Jeff Lieberman,90 min,"Horror,Thriller"
tt0082951,The Prowler,6 November 1981 (USA),Joseph Zito,89 min,"Horror,Mystery,Thriller"
tt0082118,The Burning,8 May 1981 (USA),Tony Maylam,91 min,"Horror,Thriller"
tt0903831,For the Love of a Dog,2008 (USA),Sheree Le Mon,90 min,Family
tt1091224,Beyond the Dunwich Horror,23 May 2008 (USA),Richard Griffin,104 min,Horror
tt2349144,Mississippi Grind,13 August 2015 (USA),"Anna Boden,Ryan Fleck",108 min,Drama
